,bra size,cup size,fit,height,hips,item_id,length,quality,size,user_id,waist,hip_waist_ratio
67668,34.0,d,fit,66.0,41.0,699784,just right,5.0,12,83476,35.0,0.8536585365853658
67669,30.0,ddd/f,fit,63.0,40.0,699784,just right,4.0,4,718217,34.0,0.85
67672,34.0,b,fit,64.0,40.0,699784,just right,4.0,12,370248,34.0,0.85
67673,34.0,c,fit,64.0,44.0,699784,just right,5.0,8,340873,37.0,0.8409090909090909
67674,,,fit,68.0,40.0,699784,just right,4.0,8,210230,34.0,0.85
67676,36.0,c,fit,66.0,38.0,699784,just right,5.0,15,953510,32.0,0.8421052631578947
67677,32.0,dddd/g,fit,72.0,42.0,699784,just right,4.0,15,863352,36.0,0.8571428571428571
67678,34.0,c,fit,66.0,,699784,just right,4.0,8,338126,,0.8475235268649493
67679,34.0,b,fit,64.0,,699784,just right,4.0,8,410021,,0.8475235268649493
67681,34.0,k,fit,64.0,50.0,699784,just right,5.0,26,550895,42.0,0.84
67683,38.0,a,fit,63.0,,699784,just right,5.0,20,560692,,0.8475235268649493
67684,32.0,a,fit,62.0,37.0,699784,just right,5.0,4,767703,31.0,0.8378378378378378
67690,36.0,d,fit,66.0,,699784,just right,4.0,15,283879,,0.8475235268649493
67692,34.0,dd/e,fit,66.0,,699784,just right,5.0,12,501870,,0.8475235268649493
67697,34.0,c,fit,70.0,,699784,just right,5.0,15,940323,,0.8475235268649493
67701,34.0,d,fit,60.0,,699784,just right,4.0,12,436505,,0.8475235268649493
67702,34.0,b,fit,63.0,,699784,just right,5.0,4,846069,,0.8475235268649493
67706,32.0,c,fit,66.0,52.0,699784,just right,5.0,8,705112,44.0,0.8461538461538461
67708,32.0,c,fit,62.0,39.0,699784,just right,4.0,1,991097,33.0,0.8461538461538461
67710,34.0,c,fit,61.0,36.0,699784,just right,4.0,4,612345,31.0,0.8611111111111112
67711,36.0,c,fit,70.0,44.0,699784,just right,4.0,12,273875,37.0,0.8409090909090909
67715,36.0,dd/e,fit,66.0,48.0,699784,just right,4.0,20,297846,41.0,0.8541666666666666
67719,34.0,b,fit,64.0,,699784,just right,4.0,4,239513,,0.8475235268649493
67723,36.0,b,fit,66.0,35.0,699784,just right,4.0,12,913508,30.0,0.8571428571428571
67726,40.0,c,fit,65.0,,699784,just right,5.0,26,661664,,0.8475235268649493
67730,34.0,c,fit,65.0,46.0,699784,just right,4.0,8,233887,39.0,0.8478260869565217
67731,32.0,d,fit,66.0,38.0,699784,just right,4.0,4,416946,32.0,0.8421052631578947
67737,36.0,c,fit,64.0,,699784,just right,5.0,12,344771,,0.8475235268649493
67738,32.0,a,fit,68.0,44.0,699784,just right,5.0,1,150048,37.0,0.8409090909090909
67739,36.0,d,fit,67.0,,699784,just right,4.0,8,693077,,0.8475235268649493
67743,36.0,b,fit,63.0,39.0,699784,just right,5.0,12,920075,33.0,0.8461538461538461
67744,38.0,dd/e,fit,65.07546831585552,36.0,699784,just right,5.0,32,423882,31.0,0.8611111111111112
67746,36.0,b,fit,69.0,52.0,699784,just right,5.0,12,757375,44.0,0.8461538461538461
67748,38.0,d,fit,69.0,37.0,699784,just right,4.0,20,413529,31.0,0.8378378378378378
67752,34.0,c,fit,67.0,,699784,just right,5.0,12,740622,,0.8475235268649493
67753,34.0,a,fit,65.0,,699784,just right,4.0,20,327988,,0.8475235268649493
67754,38.0,dddd/g,fit,62.0,39.0,699784,just right,5.0,20,197185,33.0,0.8461538461538461
67755,34.0,c,fit,67.0,44.0,699784,just right,5.0,15,567812,37.0,0.8409090909090909
67756,34.0,c,fit,73.0,41.0,699784,just right,4.0,8,625792,35.0,0.8536585365853658
67764,34.0,a,fit,66.0,,699784,just right,5.0,4,892663,,0.8475235268649493
67766,34.0,a,fit,67.0,46.0,699784,just right,5.0,8,569354,39.0,0.8478260869565217
67768,32.0,d,fit,61.0,48.0,699784,just right,5.0,4,869118,41.0,0.8541666666666666
67769,38.0,b,fit,66.0,31.0,699784,just right,4.0,15,183927,26.0,0.8387096774193549
67773,34.0,b,fit,67.0,41.0,699784,just right,4.0,8,66914,35.0,0.8536585365853658
67777,42.0,ddd/f,fit,69.0,35.0,699784,just right,5.0,32,791619,30.0,0.8571428571428571
67781,36.0,b,fit,64.0,35.0,699784,just right,5.0,12,339564,30.0,0.8571428571428571
67782,32.0,c,fit,69.0,50.0,699784,just right,5.0,1,143649,42.0,0.84
67789,38.0,c,fit,67.0,,699784,just right,5.0,12,499134,,0.8475235268649493
67790,36.0,c,fit,63.0,42.0,699784,just right,5.0,8,245385,36.0,0.8571428571428571
67791,36.0,b,fit,64.0,49.0,699784,just right,5.0,12,44152,42.0,0.8571428571428571
67794,38.0,c,fit,70.0,,699784,just right,5.0,15,887037,,0.8475235268649493
67796,36.0,d,fit,68.0,50.0,699784,just right,4.0,12,167871,42.0,0.84
67799,34.0,d,fit,67.0,41.0,699784,just right,5.0,8,355892,35.0,0.8536585365853658
67802,38.0,d,fit,66.0,36.0,699784,just right,5.0,12,974683,31.0,0.8611111111111112
67806,36.0,c,fit,66.0,41.0,699784,just right,5.0,15,819055,35.0,0.8536585365853658
67807,36.0,dd/e,fit,66.0,44.0,699784,just right,4.0,8,470116,37.0,0.8409090909090909
67808,36.0,h,fit,64.0,45.0,699784,just right,5.0,32,151667,38.0,0.8444444444444444
67809,32.0,b,fit,64.0,31.0,699784,just right,5.0,1,417068,26.0,0.8387096774193549
67813,34.0,a,fit,62.0,50.0,699784,just right,5.0,4,592661,42.0,0.84
67814,36.0,b,fit,66.0,,699784,just right,5.0,12,532910,,0.8475235268649493
67815,34.0,d,fit,68.0,38.0,699784,just right,5.0,12,646503,32.0,0.8421052631578947
67819,32.0,dd/e,fit,64.0,,699784,just right,5.0,1,441160,,0.8475235268649493
67820,34.0,b,fit,67.0,50.0,699784,just right,5.0,8,823696,42.0,0.84
67821,34.0,b,fit,68.0,39.0,699784,just right,5.0,8,809852,33.0,0.8461538461538461
67825,42.0,a,fit,60.0,38.0,699784,just right,5.0,20,99504,32.0,0.8421052631578947
67828,34.0,a,fit,71.0,40.0,699784,just right,4.0,12,454375,34.0,0.85
67829,34.0,c,fit,68.0,35.0,699784,just right,5.0,12,339666,30.0,0.8571428571428571
67830,34.0,d,fit,65.07546831585552,,699784,just right,4.0,32,748916,,0.8475235268649493
67833,32.0,b,fit,63.0,37.0,699784,just right,4.0,8,880557,31.0,0.8378378378378378
67834,32.0,c,fit,68.0,35.0,699784,just right,5.0,8,866191,30.0,0.8571428571428571
67839,32.0,c,fit,63.0,,699784,just right,5.0,8,933730,,0.8475235268649493
67842,36.0,d,fit,65.0,40.0,699784,just right,4.0,12,660487,34.0,0.85
67845,34.0,b,fit,63.0,,699784,just right,5.0,8,584542,,0.8475235268649493
67848,34.0,b,fit,65.0,55.0,699784,just right,4.0,8,66320,47.0,0.8545454545454545
67853,32.0,dd/e,fit,65.0,52.0,700249,just right,5.0,1,186411,44.0,0.8461538461538461
67858,,,fit,69.0,40.0,700249,just right,5.0,8,166934,34.0,0.85
67863,,,fit,63.0,40.0,700280,just right,4.0,15,407599,34.0,0.85
67864,34.0,b,fit,64.0,52.0,701238,just right,5.0,12,916502,44.0,0.8461538461538461
67872,36.0,b,fit,64.0,40.0,702765,just right,5.0,8,328910,30.0,0.75
67873,,,fit,63.0,36.0,703252,just right,5.0,1,305615,33.0,0.9166666666666666
67874,38.0,c,fit,71.0,,703252,just right,5.0,20,396103,,0.8475235268649493
67875,34.0,b,fit,67.0,44.0,703252,just right,5.0,4,572007,34.0,0.7727272727272727
67876,36.0,d,fit,64.0,,703252,just right,5.0,12,748800,,0.8475235268649493
67877,28.0,b,fit,64.0,41.0,703252,just right,5.0,8,130050,30.0,0.7317073170731707
67878,46.0,d,fit,68.0,43.0,703252,just right,5.0,32,995421,31.0,0.7209302325581395
67884,36.0,b,fit,65.0,,703252,just right,5.0,8,596043,,0.8475235268649493
67886,38.0,c,fit,61.0,50.0,703252,just right,4.0,15,6026,40.0,0.8
67894,32.0,b,fit,60.0,34.0,704829,just right,5.0,0,185820,29.0,0.8529411764705882
67902,32.0,d,fit,62.0,,707014,just right,5.0,1,833028,,0.8475235268649493
67904,,,fit,67.0,40.0,707014,just right,4.0,1,414449,34.0,0.85
67906,36.0,d,fit,61.0,35.0,707014,just right,5.0,8,336104,30.0,0.8571428571428571
67907,36.0,dd/e,fit,69.0,41.0,707014,just right,4.0,20,778175,35.0,0.8536585365853658
67908,34.0,c,fit,66.0,44.0,707014,just right,4.0,8,641485,37.0,0.8409090909090909
67910,32.0,c,fit,67.0,41.0,707014,just right,5.0,4,16794,35.0,0.8536585365853658
67911,,,fit,65.0,35.0,707014,just right,5.0,32,801933,30.0,0.8571428571428571
67916,32.0,a,fit,64.0,43.0,707014,just right,5.0,4,429907,37.0,0.8604651162790697
67918,36.0,d,fit,70.0,35.0,707014,just right,4.0,12,757505,30.0,0.8571428571428571
67920,34.0,a,fit,70.0,44.0,707014,just right,4.0,8,437560,37.0,0.8409090909090909
67922,,,fit,67.0,41.0,707014,just right,5.0,12,251671,35.0,0.8536585365853658
67925,36.0,c,fit,59.0,54.0,707014,just right,5.0,8,196594,46.0,0.8518518518518519
67926,34.0,dd/e,fit,63.0,41.0,707014,just right,5.0,8,635998,35.0,0.8536585365853658
67928,34.0,d,fit,68.0,55.0,707014,just right,5.0,12,652117,47.0,0.8545454545454545
67931,36.0,c,fit,65.0,,707014,just right,5.0,8,922339,,0.8475235268649493
67933,36.0,c,fit,67.0,,707014,just right,5.0,20,274142,,0.8475235268649493
67937,34.0,ddd/f,fit,62.0,52.0,707014,just right,4.0,15,987470,44.0,0.8461538461538461
67938,32.0,d,fit,59.0,36.0,707014,just right,5.0,4,840815,31.0,0.8611111111111112
67941,34.0,dd/e,fit,63.0,,707014,just right,5.0,8,601707,,0.8475235268649493
67942,34.0,b,fit,68.0,41.0,707014,just right,5.0,12,646159,35.0,0.8536585365853658
67943,34.0,b,fit,68.0,49.0,707014,just right,5.0,8,801698,42.0,0.8571428571428571
67944,,,fit,63.0,35.0,707014,just right,5.0,12,693407,30.0,0.8571428571428571
67945,32.0,b,fit,62.0,,707014,just right,5.0,1,673809,,0.8475235268649493
67950,34.0,d,fit,65.0,48.0,707014,just right,5.0,4,695325,41.0,0.8541666666666666
67952,34.0,ddd/f,fit,67.0,35.0,707014,just right,5.0,12,534012,30.0,0.8571428571428571
67953,32.0,a,fit,65.0,,707014,just right,5.0,4,183339,,0.8475235268649493
67956,36.0,b,fit,66.0,47.0,707014,just right,5.0,12,472182,40.0,0.851063829787234
67957,34.0,d,fit,68.0,30.0,707014,just right,5.0,12,900864,26.0,0.8666666666666667
67959,34.0,d,fit,64.0,50.0,707014,just right,5.0,8,246466,42.0,0.84
67961,30.0,dd/e,fit,62.0,38.0,707014,just right,5.0,4,179899,32.0,0.8421052631578947
67962,,,fit,66.0,33.0,707014,just right,5.0,26,325675,28.0,0.8484848484848485
67966,34.0,c,fit,64.0,,707014,just right,5.0,4,239132,,0.8475235268649493
67970,36.0,c,fit,66.0,34.0,707014,just right,4.0,26,815915,29.0,0.8529411764705882
67972,34.0,d,fit,63.0,34.0,707014,just right,5.0,8,524422,29.0,0.8529411764705882
67973,36.0,c,fit,59.0,39.0,707014,just right,4.0,12,386332,33.0,0.8461538461538461
67974,32.0,b,fit,59.0,42.0,707014,just right,5.0,1,272460,36.0,0.8571428571428571
67975,,,fit,65.07546831585552,42.0,707014,just right,5.0,8,641281,36.0,0.8571428571428571
67976,32.0,b,fit,63.0,40.0,707014,just right,5.0,4,248776,34.0,0.85
67977,32.0,d,fit,65.0,42.0,707014,just right,5.0,1,891196,36.0,0.8571428571428571
67978,34.0,,fit,66.0,37.0,707014,just right,4.0,8,260900,31.0,0.8378378378378378
67979,,,fit,70.0,40.0,707014,just right,5.0,4,111990,34.0,0.85
67980,32.0,c,fit,66.0,,707014,just right,4.0,8,650186,,0.8475235268649493
67988,34.0,c,fit,63.0,,707014,just right,4.0,8,807232,,0.8475235268649493
67991,34.0,c,fit,64.0,44.0,707014,just right,4.0,8,42689,37.0,0.8409090909090909
67992,32.0,dd/e,fit,64.0,45.0,707014,just right,5.0,4,137621,38.0,0.8444444444444444
67993,34.0,b,fit,63.0,38.0,707014,just right,5.0,12,877609,32.0,0.8421052631578947
67997,36.0,c,fit,61.0,,707014,just right,5.0,8,695336,,0.8475235268649493
67998,,,fit,66.0,45.0,707014,just right,4.0,12,126221,38.0,0.8444444444444444
67999,36.0,c,fit,63.0,41.0,707014,just right,5.0,12,628216,35.0,0.8536585365853658
68001,34.0,a,fit,68.0,47.0,707014,just right,5.0,8,627331,40.0,0.851063829787234
68002,34.0,b,fit,63.0,33.0,707014,just right,4.0,4,221046,28.0,0.8484848484848485
68005,34.0,dd/e,fit,68.0,33.0,707014,just right,5.0,4,418056,28.0,0.8484848484848485
68006,36.0,b,fit,64.0,42.0,707014,just right,5.0,8,305625,36.0,0.8571428571428571
68007,32.0,c,fit,67.0,,707014,just right,4.0,1,475788,,0.8475235268649493
68008,36.0,c,fit,59.0,,707014,just right,5.0,8,645609,,0.8475235268649493
68009,36.0,ddd/f,fit,62.0,,707014,just right,4.0,8,286893,,0.8475235268649493
68010,36.0,d,fit,66.0,39.0,707014,just right,5.0,12,386211,33.0,0.8461538461538461
68011,32.0,c,fit,63.0,34.0,707014,just right,4.0,8,397077,29.0,0.8529411764705882
68012,32.0,dd/e,fit,67.0,45.0,707014,just right,5.0,4,725293,38.0,0.8444444444444444
68016,36.0,c,fit,64.0,42.0,707014,just right,5.0,8,8754,36.0,0.8571428571428571
68019,34.0,c,fit,66.0,34.0,707014,just right,4.0,8,338126,29.0,0.8529411764705882
68020,34.0,k,fit,64.0,36.0,707014,just right,5.0,26,550895,31.0,0.8611111111111112
68024,36.0,c,fit,66.0,41.0,707014,just right,5.0,15,953510,35.0,0.8536585365853658
68027,32.0,b,fit,68.0,35.0,707014,just right,4.0,8,766791,30.0,0.8571428571428571
68032,34.0,dd/e,fit,66.0,35.0,707014,just right,5.0,8,501870,30.0,0.8571428571428571
68035,36.0,c,fit,65.0,45.0,707014,just right,4.0,12,640227,38.0,0.8444444444444444
68036,34.0,c,fit,65.0,39.0,707014,just right,4.0,4,170628,33.0,0.8461538461538461
68037,36.0,c,fit,62.0,41.0,707014,just right,4.0,4,106622,35.0,0.8536585365853658
68038,38.0,c,fit,63.0,37.0,707014,just right,5.0,32,705842,31.0,0.8378378378378378
68048,34.0,b,fit,64.0,,707014,just right,4.0,4,931313,,0.8475235268649493
68049,32.0,c,fit,64.0,36.0,707014,just right,5.0,1,953591,34.0,0.9444444444444444
68052,32.0,dddd/g,fit,61.0,45.0,707014,just right,4.0,15,653517,35.0,0.7777777777777778
68056,34.0,d,fit,69.0,32.0,707014,just right,5.0,15,427886,26.0,0.8125
68057,34.0,d,fit,66.0,36.0,707014,just right,4.0,12,891872,28.0,0.7777777777777778
68060,30.0,d,fit,64.0,32.0,707014,just right,5.0,1,509494,27.0,0.84375
68062,34.0,dd/e,fit,66.0,,707014,just right,5.0,15,509924,,0.8475235268649493
68066,32.0,d,fit,65.0,35.0,707014,just right,5.0,1,814642,30.0,0.8571428571428571
68069,34.0,d,fit,61.0,35.0,707014,just right,5.0,8,214717,30.0,0.8571428571428571
68070,36.0,b,fit,69.0,,707014,just right,5.0,12,757375,,0.8475235268649493
68071,34.0,dddd/g,fit,63.0,36.0,707014,just right,4.0,4,264553,31.0,0.8611111111111112
68074,32.0,a,fit,61.0,,707014,just right,4.0,1,219119,,0.8475235268649493
68075,38.0,d,fit,69.0,,707014,just right,5.0,20,413529,,0.8475235268649493
68076,38.0,dddd/g,fit,62.0,45.0,707014,just right,5.0,20,197185,38.0,0.8444444444444444
68077,34.0,b,fit,66.0,,707014,just right,5.0,4,233439,,0.8475235268649493
68079,36.0,dd/e,fit,64.0,36.0,707014,just right,4.0,15,407085,31.0,0.8611111111111112
68080,46.0,d,fit,65.0,49.0,707014,just right,5.0,32,595137,42.0,0.8571428571428571
68081,,,fit,62.0,,707014,just right,4.0,4,76403,,0.8475235268649493
68082,,,fit,66.0,48.0,707014,just right,5.0,4,5285,41.0,0.8541666666666666
68085,34.0,d,fit,68.0,40.0,707014,just right,4.0,15,506683,34.0,0.85
68091,38.0,dd/e,fit,69.0,40.0,707014,just right,5.0,32,442324,34.0,0.85
68097,32.0,b,fit,66.0,45.0,707014,just right,5.0,4,581735,38.0,0.8444444444444444
68098,38.0,c,fit,64.0,41.0,707014,just right,4.0,15,135601,35.0,0.8536585365853658
68099,34.0,a,fit,67.0,35.0,707014,just right,5.0,12,569354,30.0,0.8571428571428571
68103,34.0,a,fit,66.0,38.0,707014,just right,4.0,8,686347,32.0,0.8421052631578947
68106,34.0,c,fit,63.0,40.0,707014,just right,5.0,4,126847,34.0,0.85
68110,34.0,dd/e,fit,65.0,42.0,707014,just right,5.0,12,665645,36.0,0.8571428571428571
68111,36.0,b,fit,64.0,40.0,707014,just right,4.0,4,624712,34.0,0.85
68112,34.0,c,fit,68.0,35.0,707014,just right,4.0,8,568502,30.0,0.8571428571428571
68113,32.0,b,fit,63.0,46.0,707014,just right,4.0,8,405243,39.0,0.8478260869565217
68115,36.0,c,fit,67.0,39.0,707014,just right,5.0,12,840411,33.0,0.8461538461538461
68116,34.0,a,fit,68.0,38.0,707014,just right,5.0,8,978704,32.0,0.8421052631578947
68117,32.0,h,fit,66.0,,707014,just right,4.0,12,107397,,0.8475235268649493
68118,34.0,a,fit,69.0,35.0,707014,just right,5.0,1,141127,30.0,0.8571428571428571
68122,,,fit,71.0,36.0,707014,just right,5.0,8,271122,31.0,0.8611111111111112
68124,30.0,dd/e,fit,66.0,41.0,707014,just right,4.0,4,964024,35.0,0.8536585365853658
68128,34.0,c,fit,63.0,39.0,707014,just right,5.0,8,173884,33.0,0.8461538461538461
68129,34.0,c,fit,62.0,,707014,just right,5.0,8,194945,,0.8475235268649493
68130,38.0,d,fit,68.0,,707014,just right,4.0,15,544482,,0.8475235268649493
68134,32.0,dd/e,fit,71.0,50.0,707014,just right,4.0,8,612326,42.0,0.84
68135,36.0,dd/e,fit,62.0,36.0,707014,just right,5.0,12,372461,31.0,0.8611111111111112
68136,36.0,dd/e,fit,65.0,,707014,just right,5.0,15,439145,,0.8475235268649493
68137,36.0,d,fit,66.0,,707014,just right,4.0,15,216686,,0.8475235268649493
68139,34.0,c,fit,69.0,33.0,707014,just right,5.0,12,542154,28.0,0.8484848484848485
68140,38.0,ddd/f,fit,72.0,32.0,707014,just right,5.0,20,328556,27.0,0.84375
68141,32.0,dd/e,fit,64.0,37.0,707014,just right,4.0,1,593273,31.0,0.8378378378378378
68146,42.0,c,fit,68.0,36.0,707014,just right,4.0,20,294325,31.0,0.8611111111111112
68150,34.0,c,fit,66.0,,707014,just right,4.0,12,71451,,0.8475235268649493
68151,42.0,c,fit,74.0,33.0,707014,just right,5.0,8,185159,28.0,0.8484848484848485
68153,36.0,dd/e,fit,70.0,35.0,707014,just right,5.0,15,49184,30.0,0.8571428571428571
68154,36.0,d,fit,67.0,52.0,707014,just right,5.0,12,906359,44.0,0.8461538461538461
68155,34.0,c,fit,64.0,46.0,707014,just right,5.0,4,889286,39.0,0.8478260869565217
68157,36.0,d,fit,72.0,40.0,707014,just right,4.0,15,533628,34.0,0.85
68163,38.0,c,fit,66.0,,707014,just right,4.0,15,253025,,0.8475235268649493
68167,,,fit,64.0,47.0,708060,just right,5.0,12,698352,40.0,0.851063829787234
68168,30.0,dd/e,fit,62.0,42.0,708060,just right,5.0,4,652956,36.0,0.8571428571428571
68169,34.0,c,fit,62.0,,708060,just right,5.0,12,508479,,0.8475235268649493
68170,32.0,,fit,67.0,38.0,708060,just right,5.0,12,68451,32.0,0.8421052631578947
68173,,,fit,67.0,35.0,708284,just right,5.0,15,879920,30.0,0.8571428571428571
68174,38.0,dddd/g,fit,68.0,45.0,708415,just right,5.0,26,981871,38.0,0.8444444444444444
68175,,,fit,66.0,41.0,708415,just right,5.0,8,742192,35.0,0.8536585365853658
68176,34.0,c,fit,63.0,49.0,708415,just right,5.0,8,721145,42.0,0.8571428571428571
68177,32.0,d,fit,68.0,,708415,just right,5.0,8,692618,,0.8475235268649493
68178,36.0,b,fit,64.0,38.0,708415,just right,4.0,8,10760,32.0,0.8421052631578947
68182,36.0,dddd/g,fit,68.0,30.0,708429,just right,4.0,15,809748,26.0,0.8666666666666667
68183,38.0,d,fit,63.0,,708429,just right,5.0,26,412768,,0.8475235268649493
68184,,,fit,67.0,41.0,708429,just right,5.0,12,948221,35.0,0.8536585365853658
68185,32.0,d,fit,66.0,,708429,just right,5.0,8,17844,,0.8475235268649493
68196,40.0,d,fit,62.0,38.0,708795,just right,5.0,26,68760,32.0,0.8421052631578947
68212,36.0,d,fit,65.07546831585552,44.0,708795,just right,4.0,20,730358,37.0,0.8409090909090909
68216,36.0,d,fit,66.0,44.0,708795,just right,5.0,20,482252,37.0,0.8409090909090909
68223,38.0,dd/e,fit,67.0,42.0,708795,just right,4.0,26,384948,36.0,0.8571428571428571
68224,44.0,d,fit,67.0,45.0,708795,just right,5.0,32,584430,38.0,0.8444444444444444
68228,38.0,b,fit,67.0,,708795,just right,5.0,20,686948,,0.8475235268649493
68231,,,fit,59.0,42.0,708795,just right,5.0,26,497055,36.0,0.8571428571428571
68235,36.0,ddd/f,fit,66.0,,708795,just right,5.0,20,995203,,0.8475235268649493
68243,42.0,dd/e,fit,66.0,,708795,just right,4.0,32,877813,,0.8475235268649493
68245,38.0,c,fit,61.0,44.0,708795,just right,5.0,20,321339,37.0,0.8409090909090909
68246,36.0,d,fit,64.0,49.0,708795,just right,5.0,26,478174,42.0,0.8571428571428571
68251,42.0,ddd/f,fit,63.0,,708795,just right,5.0,26,134960,,0.8475235268649493
68254,40.0,ddd/f,fit,61.0,36.0,708795,just right,4.0,32,367345,31.0,0.8611111111111112
68264,38.0,a,fit,66.0,47.0,708795,just right,5.0,26,736656,40.0,0.851063829787234
68265,46.0,d,fit,64.0,40.0,709618,just right,4.0,32,204179,34.0,0.85
68270,,,fit,63.0,58.0,709687,just right,5.0,15,517008,49.0,0.8448275862068966
68271,36.0,b,fit,65.0,35.0,710197,just right,5.0,9,539488,30.0,0.8571428571428571
68276,36.0,dd/e,fit,65.0,,712030,just right,4.0,12,520458,,0.8475235268649493
68292,36.0,c,fit,70.0,38.0,712030,just right,5.0,12,620045,32.0,0.8421052631578947
68294,34.0,b,fit,63.0,,712030,just right,5.0,4,829258,,0.8475235268649493
68308,34.0,c,fit,67.0,,712030,just right,5.0,4,127084,,0.8475235268649493
68311,32.0,aa,fit,67.0,38.0,712030,just right,4.0,8,957687,32.0,0.8421052631578947
68313,34.0,d,fit,66.0,32.0,712030,just right,4.0,8,205307,27.0,0.84375
68314,34.0,b,fit,66.0,40.0,712030,just right,4.0,8,954690,34.0,0.85
68318,38.0,c,fit,66.0,41.0,712030,just right,4.0,12,87498,35.0,0.8536585365853658
68320,34.0,c,fit,68.0,36.0,712030,just right,5.0,8,356486,31.0,0.8611111111111112
68321,36.0,b,fit,66.0,46.0,712030,just right,5.0,12,687504,39.0,0.8478260869565217
68324,34.0,c,fit,61.0,36.0,712030,just right,4.0,8,195470,31.0,0.8611111111111112
68330,32.0,a,fit,65.0,31.0,712030,just right,4.0,4,765390,26.0,0.8387096774193549
68332,40.0,dddd/g,fit,66.0,,712030,just right,4.0,20,207068,,0.8475235268649493
68337,32.0,j,fit,67.0,36.0,712030,just right,5.0,4,687705,31.0,0.8611111111111112
68338,36.0,c,fit,67.0,34.0,712030,just right,5.0,12,379354,29.0,0.8529411764705882
68340,36.0,d,fit,66.0,36.0,712030,just right,4.0,8,512124,31.0,0.8611111111111112
68342,36.0,b,fit,65.0,49.0,712030,just right,5.0,8,503725,42.0,0.8571428571428571
68358,36.0,dd/e,fit,67.0,50.0,712030,just right,4.0,15,639096,42.0,0.84
68360,34.0,b,fit,66.0,45.0,712030,just right,5.0,12,818786,38.0,0.8444444444444444
68364,,,fit,66.0,49.0,712030,just right,4.0,8,8751,42.0,0.8571428571428571
68375,36.0,b,fit,64.0,41.0,712030,just right,5.0,12,27763,35.0,0.8536585365853658
68382,38.0,d,fit,67.0,38.0,712030,just right,4.0,15,503711,32.0,0.8421052631578947
68384,36.0,c,fit,67.0,35.0,712030,just right,5.0,12,473897,30.0,0.8571428571428571
68385,32.0,b,fit,62.0,39.0,712030,just right,4.0,4,346809,33.0,0.8461538461538461
68395,34.0,,fit,64.0,40.0,712030,just right,5.0,12,943660,34.0,0.85
